STATION,NAME,DATE,AWND,TAVG,TMAX,TMIN,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,"PROVIDENCE, RI US",2014-02-20,7.38,38,49,34,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-02-21,6.71,36,51,34,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-02-22,11.18,42,48,30,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-02-23,4.25,43,50,31,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-02-24,13.42,37,42,23,28,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-02-25,9.84,25,31,19,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-02-26,7.83,23,31,15,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-02-27,9.84,20,30,9,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-02-28,8.28,17,26,9,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-01,6.71,20,36,8,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-02,6.93,34,37,31,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-03,10.51,27,33,15,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-04,6.04,19,29,10,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-05,9.4,27,33,20,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-06,8.28,22,30,12,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-07,5.82,25,39,12,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-08,6.93,40,59,28,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-09,10.07,39,43,32,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-10,6.71,36,46,31,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-11,6.49,44,62,32,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-12,8.05,46,54,39,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-13,16.55,30,40,15,28,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-14,10.51,24,38,12,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-15,11.18,44,59,37,28,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-16,12.3,35,39,27,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-17,9.84,26,33,18,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-18,7.16,28,43,17,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-19,7.16,33,45,22,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-20,10.74,42,53,36,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-21,12.53,40,45,31,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-22,11.18,40,60,24,30,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-23,10.29,38,45,27,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-24,10.29,27,34,17,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-25,6.93,28,37,17,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-26,22.82,31,37,24,44.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-27,11.41,30,46,20,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-28,11.63,43,57,33,30,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-29,8.5,46,54,37,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-30,14.32,43,46,36,28,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-03-31,14.99,37,40,35,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-01,10.74,42,54,35,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-02,6.04,43,54,31,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-03,7.16,46,62,33,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-04,8.05,42,52,38,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-05,12.08,44,55,37,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-06,7.16,43,59,30,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-07,6.49,46,53,35,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-08,10.51,51,62,46,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-09,11.63,51,61,39,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-10,11.41,46,56,30,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-11,8.05,54,71,48,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-12,8.5,57,70,47,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-13,10.74,53,65,42,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-14,18.34,62,72,57,36.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-15,21.47,60,66,39,36,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-16,12.97,42,47,32,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-17,12.75,38,46,31,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-18,6.71,39,50,30,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-19,10.07,49,65,36,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-20,8.05,48,56,38,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-21,7.83,46,60,33,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-22,8.5,53,70,41,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-23,11.18,51,56,47,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-24,18.57,50,60,42,32,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-25,9.62,52,61,43,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-26,4.92,46,48,43,12.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-27,8.5,47,55,43,18.1,,,,,,,,1,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-28,10.74,49,60,41,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-29,13.87,45,48,41,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-04-30,8.28,43,47,41,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-01,8.72,54,66,47,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-02,8.72,58,67,49,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-03,9.4,57,70,42,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-04,15.66,58,65,50,32,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-05,10.74,56,65,49,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-06,8.95,56,65,45,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-07,9.17,56,66,43,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-08,4.47,55,63,43,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-09,5.37,55,62,53,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-10,11.18,65,79,57,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-11,10.74,69,80,56,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-12,9.84,69,82,52,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-13,12.3,60,64,46,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-14,6.93,53,65,45,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-15,10.07,63,71,56,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-16,14.32,63,66,60,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-17,10.96,66,76,56,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-18,8.28,60,69,52,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-19,9.84,60,67,51,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-20,8.95,62,77,50,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-21,6.04,59,73,46,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-22,4.92,56,61,53,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-23,5.82,59,65,53,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-24,8.72,58,66,53,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-25,5.82,57,68,49,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-26,7.61,62,78,50,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-27,9.84,71,83,51,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-28,14.54,52,53,45,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-29,7.61,53,67,41,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-30,7.38,54,65,43,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-05-31,12.08,58,67,48,25.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-01,6.71,61,77,44,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-02,7.38,65,81,48,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-03,7.38,64,76,53,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-04,4.47,61,68,57,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-05,7.61,62,64,55,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-06,9.4,65,76,54,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-07,6.71,70,82,56,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-08,6.26,74,85,61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-09,6.49,70,76,61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-10,8.05,67,75,60,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-11,10.29,65,74,58,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-12,6.93,63,70,58,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-13,4.92,65,70,62,10.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-14,7.16,69,78,58,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-15,9.84,67,80,57,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-16,6.93,70,78,58,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-17,8.5,69,80,60,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-18,11.63,75,86,65,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-19,6.71,74,83,63,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-20,9.84,69,78,55,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-21,6.71,65,75,53,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-22,6.26,67,79,54,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-23,6.71,66,76,54,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-24,10.96,68,80,57,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-25,11.63,73,84,64,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-26,8.95,75,86,61,23,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-27,9.62,69,79,59,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-28,5.82,69,81,57,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-29,7.61,70,82,55,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-06-30,9.62,73,87,62,19.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-01,11.18,77,88,68,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-02,11.18,78,90,71,21.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-03,9.84,79,90,71,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-04,10.74,71,76,62,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-05,13.65,69,81,61,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-06,13.2,74,84,62,23,,,,,,,,1,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-07,11.63,75,86,68,23,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-08,11.63,79,91,72,18.1,,,,,,,,1,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-09,10.51,77,86,71,19.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-10,5.82,76,82,68,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-11,6.26,73,83,64,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-12,6.93,72,85,60,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-13,12.75,73,83,65,23.9,,,,,,,,1,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-14,9.4,76,84,72,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-15,11.18,75,80,72,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-16,6.71,73,76,70,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-17,6.26,73,81,66,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-18,5.59,71,82,60,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-19,3.13,69,78,61,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-20,7.16,70,77,62,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-21,7.16,70,82,63,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-22,8.28,74,87,63,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-23,10.51,78,88,70,23,,,1,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-24,6.49,74,79,67,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-25,8.05,72,82,62,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-26,8.5,72,83,63,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-27,8.95,71,78,67,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-28,11.41,75,84,68,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-29,7.61,71,81,63,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-30,5.37,70,80,58,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-07-31,7.61,70,82,58,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-01,6.71,72,81,64,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-02,6.26,68,71,62,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-03,3.8,65,73,62,8.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-04,7.61,72,82,65,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-05,6.93,75,85,65,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-06,6.71,75,86,68,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-07,6.93,72,83,59,17,,,1,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-08,8.28,70,85,58,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-09,5.82,74,87,61,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-10,5.82,74,86,62,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-11,7.61,72,82,61,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-12,8.5,71,81,62,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-13,10.29,71,73,64,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-14,7.38,69,76,60,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-15,7.16,66,76,58,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-16,8.5,66,78,56,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-17,5.82,71,80,64,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-18,8.05,69,79,57,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-19,4.92,67,79,54,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-20,4.47,68,83,57,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-21,5.37,68,80,59,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-22,8.95,69,74,64,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-23,10.51,68,76,57,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-24,6.04,68,80,56,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-25,5.82,72,90,59,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-26,6.49,71,81,60,17,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-27,8.05,74,88,63,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-28,10.96,75,82,62,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-29,6.26,68,77,58,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-30,7.83,65,74,55,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-08-31,10.07,73,85,66,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-01,7.16,78,89,72,14.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-02,7.83,78,91,71,21,1,1,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-03,9.62,78,85,65,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-04,5.14,73,87,60,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-05,8.72,75,89,65,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-06,10.51,80,90,72,23,,,,,,,,1,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-07,6.93,73,80,61,18.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-08,9.17,67,78,57,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-09,10.07,65,73,58,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-10,7.61,66,74,61,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-11,10.07,69,80,62,21,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-12,7.38,68,76,57,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-13,7.61,61,73,52,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-14,7.61,60,70,52,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-15,6.49,58,70,48,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-16,4.7,60,70,51,13,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-17,5.59,62,73,48,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-18,6.93,62,77,49,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-19,8.95,57,62,45,17,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-20,6.49,56,72,39,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-21,6.71,67,76,61,17,1,1,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-22,11.86,68,74,48,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-23,5.82,56,69,43,15,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-24,6.71,59,71,48,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-25,9.4,58,62,54,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-26,8.72,64,77,55,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-27,5.14,67,85,50,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-28,4.92,70,86,55,13,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-29,5.37,66,73,59,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-09-30,10.74,59,60,56,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-10-01,12.75,58,60,57,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-10-02,12.75,57,59,50,21.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-10-03,8.28,54,60,48,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-10-04,7.83,58,66,54,21,1,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-10-05,7.83,57,63,44,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",2014-10-06,7.61,53,67,42,19.9,,,,,,,,,,,,,,,,,,,,
